,household,scenario,absolute poverty,relative poverty,year,minwage
855,üksik mees,Tegelik 2018,6.42,33.62,2018,562
856,üksik mees,Ennustatud 2018,6.42,32.75,2018,562
857,üksik naine,Tegelik 2018,2.16,22.68,2018,562
858,üksik naine,Ennustatud 2018,2.16,20.93,2018,562
859,üksikvanem,Tegelik 2018,0.19,30.12,2018,562
860,üksikvanem,Ennustatud 2018,0.19,29.17,2018,562
861,Lasteta paar,Tegelik 2018,0.63,9.31,2018,562
862,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,562
863,ühe lapsega paar,Tegelik 2018,0,7.35,2018,562
864,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,562
865,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,562
866,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,562
867,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,562
868,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,562
869,üksik mees,Tegelik 2018,6.42,33.62,2018,563
870,üksik mees,Ennustatud 2018,6.42,32.75,2018,563
871,üksik naine,Tegelik 2018,2.16,22.68,2018,563
872,üksik naine,Ennustatud 2018,2.16,20.93,2018,563
873,üksikvanem,Tegelik 2018,0.19,30.12,2018,563
874,üksikvanem,Ennustatud 2018,0.19,28.97,2018,563
875,Lasteta paar,Tegelik 2018,0.63,9.31,2018,563
876,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,563
877,ühe lapsega paar,Tegelik 2018,0,7.35,2018,563
878,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,563
879,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,563
880,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,563
881,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,563
882,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,563
883,üksik mees,Tegelik 2018,6.42,33.62,2018,564
884,üksik mees,Ennustatud 2018,6.42,32.75,2018,564
885,üksik naine,Tegelik 2018,2.16,22.68,2018,564
886,üksik naine,Ennustatud 2018,2.16,20.93,2018,564
887,üksikvanem,Tegelik 2018,0.19,30.12,2018,564
888,üksikvanem,Ennustatud 2018,0.19,28.97,2018,564
889,Lasteta paar,Tegelik 2018,0.63,9.31,2018,564
890,Lasteta paar,Ennustatud 2018,0.63,9.63,2018,564
891,ühe lapsega paar,Tegelik 2018,0,7.35,2018,564
892,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,564
893,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,564
894,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,564
895,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,564
896,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,564
897,üksik mees,Tegelik 2018,6.42,33.62,2018,565
898,üksik mees,Ennustatud 2018,6.42,32.75,2018,565
899,üksik naine,Tegelik 2018,2.16,22.68,2018,565
900,üksik naine,Ennustatud 2018,2.16,20.93,2018,565
901,üksikvanem,Tegelik 2018,0.19,30.12,2018,565
902,üksikvanem,Ennustatud 2018,0.19,28.97,2018,565
903,Lasteta paar,Tegelik 2018,0.63,9.31,2018,565
904,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,565
905,ühe lapsega paar,Tegelik 2018,0,7.35,2018,565
906,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,565
907,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,565
908,Kahe lapsega paar,Ennustatud 2018,0,9.32,2018,565
909,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,565
910,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,565
911,üksik mees,Tegelik 2018,6.42,33.62,2018,566
912,üksik mees,Ennustatud 2018,6.42,32.75,2018,566
913,üksik naine,Tegelik 2018,2.16,22.68,2018,566
914,üksik naine,Ennustatud 2018,2.16,20.93,2018,566
915,üksikvanem,Tegelik 2018,0.19,30.12,2018,566
916,üksikvanem,Ennustatud 2018,0.19,28.81,2018,566
917,Lasteta paar,Tegelik 2018,0.63,9.31,2018,566
918,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,566
919,ühe lapsega paar,Tegelik 2018,0,7.35,2018,566
920,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,566
921,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,566
922,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,566
923,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,566
924,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,566
925,üksik mees,Tegelik 2018,6.42,33.62,2018,567
926,üksik mees,Ennustatud 2018,6.42,32.75,2018,567
927,üksik naine,Tegelik 2018,2.16,22.68,2018,567
928,üksik naine,Ennustatud 2018,2.16,20.93,2018,567
929,üksikvanem,Tegelik 2018,0.19,30.12,2018,567
930,üksikvanem,Ennustatud 2018,0.19,28.81,2018,567
931,Lasteta paar,Tegelik 2018,0.63,9.31,2018,567
932,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,567
933,ühe lapsega paar,Tegelik 2018,0,7.35,2018,567
934,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,567
935,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,567
936,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,567
937,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,567
938,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,567
939,üksik mees,Tegelik 2018,6.42,33.62,2018,568
940,üksik mees,Ennustatud 2018,6.42,32.75,2018,568
941,üksik naine,Tegelik 2018,2.16,22.68,2018,568
942,üksik naine,Ennustatud 2018,2.16,20.93,2018,568
943,üksikvanem,Tegelik 2018,0.19,30.12,2018,568
944,üksikvanem,Ennustatud 2018,0.19,28.81,2018,568
945,Lasteta paar,Tegelik 2018,0.63,9.31,2018,568
946,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,568
947,ühe lapsega paar,Tegelik 2018,0,7.35,2018,568
948,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,568
949,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,568
950,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,568
951,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,568
952,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,568
953,üksik mees,Tegelik 2018,6.42,33.62,2018,569
954,üksik mees,Ennustatud 2018,6.42,32.75,2018,569
955,üksik naine,Tegelik 2018,2.16,22.68,2018,569
956,üksik naine,Ennustatud 2018,2.16,20.93,2018,569
957,üksikvanem,Tegelik 2018,0.19,30.12,2018,569
958,üksikvanem,Ennustatud 2018,0.19,28.81,2018,569
959,Lasteta paar,Tegelik 2018,0.63,9.31,2018,569
960,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,569
961,ühe lapsega paar,Tegelik 2018,0,7.35,2018,569
962,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,569
963,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,569
964,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,569
965,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,569
966,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,569
967,üksik mees,Tegelik 2018,6.42,33.62,2018,570
968,üksik mees,Ennustatud 2018,6.42,32.75,2018,570
969,üksik naine,Tegelik 2018,2.16,22.68,2018,570
970,üksik naine,Ennustatud 2018,2.16,20.93,2018,570
971,üksikvanem,Tegelik 2018,0.19,30.12,2018,570
972,üksikvanem,Ennustatud 2018,0.19,28.81,2018,570
973,Lasteta paar,Tegelik 2018,0.63,9.31,2018,570
974,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,570
975,ühe lapsega paar,Tegelik 2018,0,7.35,2018,570
976,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,570
977,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,570
978,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,570
979,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,570
980,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,570
981,üksik mees,Tegelik 2018,6.42,33.62,2018,571
982,üksik mees,Ennustatud 2018,6.42,32.75,2018,571
983,üksik naine,Tegelik 2018,2.16,22.68,2018,571
984,üksik naine,Ennustatud 2018,2.16,20.93,2018,571
985,üksikvanem,Tegelik 2018,0.19,30.12,2018,571
986,üksikvanem,Ennustatud 2018,0.19,28.81,2018,571
987,Lasteta paar,Tegelik 2018,0.63,9.31,2018,571
988,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,571
989,ühe lapsega paar,Tegelik 2018,0,7.35,2018,571
990,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,571
991,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,571
992,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,571
993,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,571
994,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,571
995,üksik mees,Tegelik 2018,6.42,33.62,2018,572
996,üksik mees,Ennustatud 2018,6.42,32.75,2018,572
997,üksik naine,Tegelik 2018,2.16,22.68,2018,572
998,üksik naine,Ennustatud 2018,2.16,20.93,2018,572
999,üksikvanem,Tegelik 2018,0.19,30.12,2018,572
1000,üksikvanem,Ennustatud 2018,0.19,28.81,2018,572
1001,Lasteta paar,Tegelik 2018,0.63,9.31,2018,572
1002,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,572
1003,ühe lapsega paar,Tegelik 2018,0,7.35,2018,572
1004,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,572
1005,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,572
1006,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,572
1007,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,572
1008,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,572
1009,üksik mees,Tegelik 2018,6.42,33.62,2018,573
1010,üksik mees,Ennustatud 2018,6.42,32.75,2018,573
1011,üksik naine,Tegelik 2018,2.16,22.68,2018,573
1012,üksik naine,Ennustatud 2018,2.16,20.93,2018,573
1013,üksikvanem,Tegelik 2018,0.19,30.12,2018,573
1014,üksikvanem,Ennustatud 2018,0.19,28.81,2018,573
1015,Lasteta paar,Tegelik 2018,0.63,9.31,2018,573
1016,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,573
1017,ühe lapsega paar,Tegelik 2018,0,7.35,2018,573
1018,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,573
1019,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,573
1020,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,573
1021,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,573
1022,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,573
1023,üksik mees,Tegelik 2018,6.42,33.62,2018,574
1024,üksik mees,Ennustatud 2018,6.42,32.75,2018,574
1025,üksik naine,Tegelik 2018,2.16,22.68,2018,574
1026,üksik naine,Ennustatud 2018,2.16,20.93,2018,574
1027,üksikvanem,Tegelik 2018,0.19,30.12,2018,574
1028,üksikvanem,Ennustatud 2018,0.19,28.81,2018,574
1029,Lasteta paar,Tegelik 2018,0.63,9.31,2018,574
1030,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,574
1031,ühe lapsega paar,Tegelik 2018,0,7.35,2018,574
1032,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,574
1033,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,574
1034,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,574
1035,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,574
1036,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,574
1037,üksik mees,Tegelik 2018,6.42,33.62,2018,575
1038,üksik mees,Ennustatud 2018,6.42,32.75,2018,575
1039,üksik naine,Tegelik 2018,2.16,22.68,2018,575
1040,üksik naine,Ennustatud 2018,2.16,20.93,2018,575
1041,üksikvanem,Tegelik 2018,0.19,30.12,2018,575
1042,üksikvanem,Ennustatud 2018,0.19,27.32,2018,575
1043,Lasteta paar,Tegelik 2018,0.63,9.31,2018,575
1044,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,575
1045,ühe lapsega paar,Tegelik 2018,0,7.35,2018,575
1046,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,575
1047,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,575
1048,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,575
1049,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,575
1050,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,575
1051,üksik mees,Tegelik 2018,6.42,33.62,2018,576
1052,üksik mees,Ennustatud 2018,6.42,32.75,2018,576
1053,üksik naine,Tegelik 2018,2.16,22.68,2018,576
1054,üksik naine,Ennustatud 2018,2.16,20.93,2018,576
1055,üksikvanem,Tegelik 2018,0.19,30.12,2018,576
1056,üksikvanem,Ennustatud 2018,0.19,27.32,2018,576
1057,Lasteta paar,Tegelik 2018,0.63,9.31,2018,576
1058,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,576
1059,ühe lapsega paar,Tegelik 2018,0,7.35,2018,576
1060,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,576
1061,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,576
1062,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,576
1063,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,576
1064,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,576
1065,üksik mees,Tegelik 2018,6.42,33.62,2018,577
1066,üksik mees,Ennustatud 2018,6.42,32.75,2018,577
1067,üksik naine,Tegelik 2018,2.16,22.68,2018,577
1068,üksik naine,Ennustatud 2018,2.16,20.93,2018,577
1069,üksikvanem,Tegelik 2018,0.19,30.12,2018,577
1070,üksikvanem,Ennustatud 2018,0.19,27.32,2018,577
1071,Lasteta paar,Tegelik 2018,0.63,9.31,2018,577
1072,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,577
1073,ühe lapsega paar,Tegelik 2018,0,7.35,2018,577
1074,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,577
1075,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,577
1076,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,577
1077,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,577
1078,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,577
1079,üksik mees,Tegelik 2018,6.42,33.62,2018,578
1080,üksik mees,Ennustatud 2018,6.42,32.75,2018,578
1081,üksik naine,Tegelik 2018,2.16,22.68,2018,578
1082,üksik naine,Ennustatud 2018,2.16,20.93,2018,578
1083,üksikvanem,Tegelik 2018,0.19,30.12,2018,578
1084,üksikvanem,Ennustatud 2018,0.19,27.32,2018,578
1085,Lasteta paar,Tegelik 2018,0.63,9.31,2018,578
1086,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,578
1087,ühe lapsega paar,Tegelik 2018,0,7.35,2018,578
1088,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,578
1089,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,578
1090,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,578
1091,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,578
1092,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,578
1093,üksik mees,Tegelik 2018,6.42,33.62,2018,579
1094,üksik mees,Ennustatud 2018,6.42,32.75,2018,579
1095,üksik naine,Tegelik 2018,2.16,22.68,2018,579
1096,üksik naine,Ennustatud 2018,2.16,20.93,2018,579
1097,üksikvanem,Tegelik 2018,0.19,30.12,2018,579
1098,üksikvanem,Ennustatud 2018,0.19,27.32,2018,579
1099,Lasteta paar,Tegelik 2018,0.63,9.31,2018,579
1100,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,579
1101,ühe lapsega paar,Tegelik 2018,0,7.35,2018,579
1102,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,579
1103,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,579
1104,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,579
1105,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,579
1106,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,579
1107,üksik mees,Tegelik 2018,6.42,33.62,2018,580
1108,üksik mees,Ennustatud 2018,6.42,32.75,2018,580
1109,üksik naine,Tegelik 2018,2.16,22.68,2018,580
1110,üksik naine,Ennustatud 2018,2.16,20.93,2018,580
1111,üksikvanem,Tegelik 2018,0.19,30.12,2018,580
1112,üksikvanem,Ennustatud 2018,0.19,27.32,2018,580
1113,Lasteta paar,Tegelik 2018,0.63,9.31,2018,580
1114,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,580
1115,ühe lapsega paar,Tegelik 2018,0,7.35,2018,580
1116,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,580
1117,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,580
1118,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,580
1119,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,580
1120,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,580
1121,üksik mees,Tegelik 2018,6.42,33.62,2018,581
1122,üksik mees,Ennustatud 2018,6.42,32.75,2018,581
1123,üksik naine,Tegelik 2018,2.16,22.68,2018,581
1124,üksik naine,Ennustatud 2018,2.16,20.93,2018,581
1125,üksikvanem,Tegelik 2018,0.19,30.12,2018,581
1126,üksikvanem,Ennustatud 2018,0.19,27.32,2018,581
1127,Lasteta paar,Tegelik 2018,0.63,9.31,2018,581
1128,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,581
1129,ühe lapsega paar,Tegelik 2018,0,7.35,2018,581
1130,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,581
1131,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,581
1132,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,581
1133,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,581
1134,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,581
1135,üksik mees,Tegelik 2018,6.42,33.62,2018,582
1136,üksik mees,Ennustatud 2018,6.42,32.75,2018,582
1137,üksik naine,Tegelik 2018,2.16,22.68,2018,582
1138,üksik naine,Ennustatud 2018,2.16,20.93,2018,582
1139,üksikvanem,Tegelik 2018,0.19,30.12,2018,582
1140,üksikvanem,Ennustatud 2018,0.19,27.32,2018,582
1141,Lasteta paar,Tegelik 2018,0.63,9.31,2018,582
1142,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,582
1143,ühe lapsega paar,Tegelik 2018,0,7.35,2018,582
1144,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,582
1145,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,582
1146,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,582
1147,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,582
1148,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,582
1149,üksik mees,Tegelik 2018,6.42,33.62,2018,583
1150,üksik mees,Ennustatud 2018,6.42,32.75,2018,583
1151,üksik naine,Tegelik 2018,2.16,22.68,2018,583
1152,üksik naine,Ennustatud 2018,2.16,20.93,2018,583
1153,üksikvanem,Tegelik 2018,0.19,30.12,2018,583
1154,üksikvanem,Ennustatud 2018,0.19,27.32,2018,583
1155,Lasteta paar,Tegelik 2018,0.63,9.31,2018,583
1156,Lasteta paar,Ennustatud 2018,0.63,9.51,2018,583
1157,ühe lapsega paar,Tegelik 2018,0,7.35,2018,583
1158,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,583
1159,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,583
1160,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,583
1161,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,583
1162,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,583
1163,üksik mees,Tegelik 2018,6.42,33.62,2018,584
1164,üksik mees,Ennustatud 2018,6.42,32.75,2018,584
1165,üksik naine,Tegelik 2018,2.16,22.68,2018,584
1166,üksik naine,Ennustatud 2018,2.16,20.93,2018,584
1167,üksikvanem,Tegelik 2018,0.19,30.12,2018,584
1168,üksikvanem,Ennustatud 2018,0.19,27.32,2018,584
1169,Lasteta paar,Tegelik 2018,0.63,9.31,2018,584
1170,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,584
1171,ühe lapsega paar,Tegelik 2018,0,7.35,2018,584
1172,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,584
1173,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,584
1174,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,584
1175,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,584
1176,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,584
1177,üksik mees,Tegelik 2018,6.42,33.62,2018,585
1178,üksik mees,Ennustatud 2018,6.42,32.75,2018,585
1179,üksik naine,Tegelik 2018,2.16,22.68,2018,585
1180,üksik naine,Ennustatud 2018,2.16,20.93,2018,585
1181,üksikvanem,Tegelik 2018,0.19,30.12,2018,585
1182,üksikvanem,Ennustatud 2018,0.19,27.32,2018,585
1183,Lasteta paar,Tegelik 2018,0.63,9.31,2018,585
1184,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,585
1185,ühe lapsega paar,Tegelik 2018,0,7.35,2018,585
1186,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,585
1187,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,585
1188,Kahe lapsega paar,Ennustatud 2018,0,9.05,2018,585
1189,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,585
1190,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,585
1191,üksik mees,Tegelik 2018,6.42,33.62,2018,586
1192,üksik mees,Ennustatud 2018,6.42,32.75,2018,586
1193,üksik naine,Tegelik 2018,2.16,22.68,2018,586
1194,üksik naine,Ennustatud 2018,2.16,20.93,2018,586
1195,üksikvanem,Tegelik 2018,0.19,30.12,2018,586
1196,üksikvanem,Ennustatud 2018,0.19,27.32,2018,586
1197,Lasteta paar,Tegelik 2018,0.63,9.31,2018,586
1198,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,586
1199,ühe lapsega paar,Tegelik 2018,0,7.35,2018,586
1200,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,586
1201,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,586
1202,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,586
1203,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,586
1204,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,586
1205,üksik mees,Tegelik 2018,6.42,33.62,2018,587
1206,üksik mees,Ennustatud 2018,6.42,32.75,2018,587
1207,üksik naine,Tegelik 2018,2.16,22.68,2018,587
1208,üksik naine,Ennustatud 2018,2.16,20.93,2018,587
1209,üksikvanem,Tegelik 2018,0.19,30.12,2018,587
1210,üksikvanem,Ennustatud 2018,0.19,27.32,2018,587
1211,Lasteta paar,Tegelik 2018,0.63,9.31,2018,587
1212,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,587
1213,ühe lapsega paar,Tegelik 2018,0,7.35,2018,587
1214,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,587
1215,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,587
1216,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,587
1217,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,587
1218,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,587
1219,üksik mees,Tegelik 2018,6.42,33.62,2018,588
1220,üksik mees,Ennustatud 2018,6.42,32.75,2018,588
1221,üksik naine,Tegelik 2018,2.16,22.68,2018,588
1222,üksik naine,Ennustatud 2018,2.16,20.93,2018,588
1223,üksikvanem,Tegelik 2018,0.19,30.12,2018,588
1224,üksikvanem,Ennustatud 2018,0.19,27.32,2018,588
1225,Lasteta paar,Tegelik 2018,0.63,9.31,2018,588
1226,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,588
1227,ühe lapsega paar,Tegelik 2018,0,7.35,2018,588
1228,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,588
1229,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,588
1230,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,588
1231,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,588
1232,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,588
1233,üksik mees,Tegelik 2018,6.42,33.62,2018,589
1234,üksik mees,Ennustatud 2018,6.42,32.75,2018,589
1235,üksik naine,Tegelik 2018,2.16,22.68,2018,589
1236,üksik naine,Ennustatud 2018,2.16,20.93,2018,589
1237,üksikvanem,Tegelik 2018,0.19,30.12,2018,589
1238,üksikvanem,Ennustatud 2018,0.19,27.32,2018,589
1239,Lasteta paar,Tegelik 2018,0.63,9.31,2018,589
1240,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,589
1241,ühe lapsega paar,Tegelik 2018,0,7.35,2018,589
1242,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,589
1243,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,589
1244,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,589
1245,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,589
1246,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,589
1247,üksik mees,Tegelik 2018,6.42,33.62,2018,590
1248,üksik mees,Ennustatud 2018,6.42,32.75,2018,590
1249,üksik naine,Tegelik 2018,2.16,22.68,2018,590
1250,üksik naine,Ennustatud 2018,2.16,20.93,2018,590
1251,üksikvanem,Tegelik 2018,0.19,30.12,2018,590
1252,üksikvanem,Ennustatud 2018,0.19,26.34,2018,590
1253,Lasteta paar,Tegelik 2018,0.63,9.31,2018,590
1254,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,590
1255,ühe lapsega paar,Tegelik 2018,0,7.35,2018,590
1256,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,590
1257,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,590
1258,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,590
1259,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,590
1260,Kolme ja enama lapsega paar,Ennustatud 2018,0,7.35,2018,590
1261,üksik mees,Tegelik 2018,6.42,33.62,2018,591
1262,üksik mees,Ennustatud 2018,6.42,32.75,2018,591
1263,üksik naine,Tegelik 2018,2.16,22.68,2018,591
1264,üksik naine,Ennustatud 2018,2.16,20.93,2018,591
1265,üksikvanem,Tegelik 2018,0.19,30.12,2018,591
1266,üksikvanem,Ennustatud 2018,0.19,26.34,2018,591
1267,Lasteta paar,Tegelik 2018,0.63,9.31,2018,591
1268,Lasteta paar,Ennustatud 2018,0.63,9.33,2018,591
1269,ühe lapsega paar,Tegelik 2018,0,7.35,2018,591
1270,ühe lapsega paar,Ennustatud 2018,0,7.65,2018,591
1271,Kahe lapsega paar,Tegelik 2018,0,9.74,2018,591
1272,Kahe lapsega paar,Ennustatud 2018,0,9.16,2018,591
1273,Kolme ja enama lapsega paar,Tegelik 2018,0,7.35,2018,591
